Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101013,2simple Software Limited,600.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101013,Glen Cleaning Company Limited,"1,262.99",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101030,Academics Limited,936.89,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101030,Academics Limited,"1,727.19",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101065,The Assessment Foundation CIC,"1,170.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101094,I Teach (Wales) Limited,"2,000.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101094,One Team Logic Limited,548.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101094,Askfrank Limited,656.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101094,The Learning Partnership (Wales) Limited,702.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101095,I Teach (Wales) Limited,"2,975.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101095,I Teach (Wales) Limited,"3,112.20",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101095,Value Added Education Limited,"1,000.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101315,The Assessment Foundation CIC,"1,170.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,28-May-2019,120080,Askews & Holts Library Services Limited,521.52,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,28-May-2019,130030,Barry Advertiser Limited,"1,300.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,28-May-2019,130045,Celtic Kilncare Limited,752.29,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,28-May-2019,154401,ABM Catering for Leisure Limited,588.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Grangelodge Residential Home Limited t/a Grangelodge,533.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,662.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,217909,Ocean Community Services Limited t/a Beech House,"2,340.22",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,217909,Ocean Community Services Limited t/a Beech House,"49,174.82",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,217909,Consensus Support Services Limited t/a Ty Machen,"2,353.68",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,218419,Cartref Limited - Llanishen,"3,069.13",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260060,Foster Care Associates Limited,"3,506.40",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260060,Foster Care Associates Limited,"3,615.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260060,Foster Care Associates Limited,"4,257.90",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260210,NonStop Recruitment Limited,801.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260210,NonStop Recruitment Limited,"1,332.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260210,NonStop Recruitment Limited,"1,332.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260220,Bawso Limited,"7,778.99",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260255,Neal Social Care Limited,"1,190.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260255,Neal Social Care Limited,"1,192.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,TRADING - BUILDING,28-May-2019,303000,Barry Training Services Limited,581.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,28-May-2019,303901,Handicare Accessibility Limited,"1,545.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,28-May-2019,303910,Biffa Waste Services Limited,510.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,28-May-2019,303910,SMK Building & Maintenance Limited,"2,889.37",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,28-May-2019,303910,SMK Building & Maintenance Limited,"3,348.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,586.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,586.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,586.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,652.60,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,655.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,683.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,741.67,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,749.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,749.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,864.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,864.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,28-May-2019,303950,ADC Fire Systems Limited,961.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,28-May-2019,304103,SMK Building & Maintenance Limited,550.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,28-May-2019,304103,SMK Building & Maintenance Limited,680.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,28-May-2019,305825,Thyssen-Krupp Access Limited T/A Encasa,"4,690.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CARETAKING/SECURITY,28-May-2019,312160,HSG Facilities Management Limited,607.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28-May-2019,323685,Alex French Associates Limited,517.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28-May-2019,341225,Tom Prichard Contracting Limited,"5,734.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28-May-2019,341225,Tom Prichard Contracting Limited,"12,200.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,28-May-2019,365791,Easyway Minicoach Hire Limited,"9,575.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,28-May-2019,405100,L Mustoe Limited,"2,937.72",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,28-May-2019,407111,Civica UK Limited,"2,493.13",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,28-May-2019,409101,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,067.37",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,28-May-2019,409102,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,329.37",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,28-May-2019,409102,SAM Drylining Limited,"1,833.32",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,28-May-2019,422100,UK Gutter Maintenance Limited,750.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,28-May-2019,422120,UK Gutter Maintenance Limited,500.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,28-May-2019,422201,UK Gutter Maintenance Limited,500.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,28-May-2019,440615,Triangle Consulting Social Enterprise Limited,561.00,Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,717.50,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,234.41",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,468.70",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,633.50",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,726.72",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,914.88",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"2,113.69",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842067,Fusion Electrical & Building Services Engineering Limited,"2,298.09",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842068,Silvey Roofing Limited,"1,986.80",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"-1,166.32",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"-1,166.32",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"-1,166.32",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,-717.50,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,546.63,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,805.56,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,831.63,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,863.10,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,148.10",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,148.10",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,176.87",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,176.87",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,176.87",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,176.87",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,179.57",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,205.64",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,263.18",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,291.95",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,291.95",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,349.49",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28-May-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,435.80",Capital
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,28-May-2019,400500,Neath & Port Talbot County Borough Council,"3,500.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,209151,Jane Ford,660.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260250,Dave Bamforth,"1,847.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,28-May-2019,405100,Lyndon Mustoe,"1,854.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,28-May-2019,405100,Lyndon Mustoe,"2,077.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,28-May-2019,405100,Lyndon Mustoe,"2,077.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260060,Rossie Secure Accommodation Services T/A Rossie Young Peoples Trust,"27,318.07",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260060,Rossie Secure Accommodation Services T/A Rossie Young Peoples Trust,"27,318.07",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,28-May-2019,101095,New Directions (Education) Limited,538.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,28-May-2019,102624,Monarch Education Limited t/a CER,570.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,28-May-2019,103227,Bay Resourcing Limited,616.56,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,28-May-2019,103227,New Directions (Education) Limited,665.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,28-May-2019,103227,Bay Resourcing Limited,758.90,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,28-May-2019,103227,Bay Resourcing Limited,770.70,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260150,Sanctuary Personnel Limited,"1,276.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28-May-2019,260210,Liquid Personnel Limited,"1,422.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,28-May-2019,405001,James Andrews Recruitment Solutions Limited,589.88,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,28-May-2019,405001,James Andrews Recruitment Solutions Limited,"1,083.15",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,500.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Oakville Care Limited t/a Romilly Nursing Home,500.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,501.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,504.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,507.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,508.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,514.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,516.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Hebron Hall Limited,516.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,518.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,518.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,The Manor House St Hilary Limited T/A Milsom House,522.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,524.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,526.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,MHA Care Group t/a Morel Court,527.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,528.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Northcote Developments Limited,531.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Baltimore Care Limited,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Baltimore Care Limited,533.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),533.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,The Manor House St Hilary Limited T/A Milsom House,534.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Northcote Developments Limited,534.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,535.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,535.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Northcote Developments Limited,537.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,538.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Baltimore Care Limited,542.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Northcote Developments Limited,544.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,MHA Care Group t/a Morel Court,547.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,557.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,557.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,559.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,560.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,562.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,566.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,572.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,572.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Acorn Luxury Care Limited,579.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Beatrice Webb Residential Home,587.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,606.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,607.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,612.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,614.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,616.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,619.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,622.29,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,MHA Care Group t/a Morel Court,622.61,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,623.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,625.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Middlepatch Limited T/A College Fields Nursing Home,634.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,648.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,684.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Glamorgan Care Limited t/a Danygraig House,690.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,695.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,710.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,736.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Waverley Care Centre Limited,736.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,"3,726.19",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,507.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,561.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,216179,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,571.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,793.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,216179,Leonard Cheshire Disability,"1,248.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28-May-2019,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,340.33",Revenue
