Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101261,Ricoh UK Limited,"1,033.96",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101300,Findel Education Limited,695.30,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101304,Pentagon Design Limited,"1,102.50",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101304,West Ent Limited,"1,950.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,102593,Academia Limited,"2,634.77",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,102593,International Educational Psychology Services Limited,750.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,102593,Specialist Crafts Limited,539.55,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,26-Jul-2018,103005,Academics Limited,695.90,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,26-Jul-2018,154401,ABM Catering for Leisure Limited,"1,609.53",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,26-Jul-2018,154671,ABM Catering for Leisure Limited,"1,121.70",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,215489,Celtic Community Services Limited,894.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,215489,Pobl Group Limited T/A Reach Supported Living,773.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,215489,Pobl Group Limited T/A Reach Supported Living,773.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,215489,Pobl Group Limited T/A Reach Supported Living,773.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,215489,Pobl Group Limited T/A Reach Supported Living,773.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,216179,Celtic Community Services Limited,504.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,216179,Celtic Community Services Limited,601.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Jul-2018,216179,Celtic Community Services Limited,577.88,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Jul-2018,323665,Redwood Environmental Services Limited,"1,927.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Jul-2018,325560,Centregreat Limited,"25,210.51",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Jul-2018,325644,Centregreat Limited,"6,245.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,26-Jul-2018,400063,Virgin Media Business Limited,"10,712.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,26-Jul-2018,405001,Prescient Properties Limited t/a Paul Day,525.00,Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,26-Jul-2018,845003,Pollock Lifts Limited,"8,460.00",Capital
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,26-Jul-2018,405100,Lyndon Mustoe,"1,083.01",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101005,Valley Education Services Limited,567.56,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101013,New Directions (Education) Limited,725.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101013,New Directions (Education) Limited,662.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101202,Valley Education Services Limited,610.38,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,26-Jul-2018,101202,National Dance Company Wales,500.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,1st Grade Care Limited,582.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,1st Grade Care Limited,621.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,1st Grade Care Limited,597.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,All Care (South Wales) Limited,540.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,All Care (South Wales) Limited,627.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,All Care (South Wales) Limited,618.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,All Care (South Wales) Limited,617.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,All Care (South Wales) Limited,593.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,730.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,715.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,724.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,724.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,708.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,620.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,637.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,538.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,696.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,595.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,622.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,781.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Care In Wales Limited T/A Care in the Vale,670.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Caring Companions Limited,750.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Caring Companions Limited,571.55,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Caring Companions Limited,544.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Caring Companions Limited,660.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Caring Companions Limited,523.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Caring Companions Limited,599.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cherish Cymru Limited,617.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cherish Cymru Limited,637.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cherish Cymru Limited,572.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cherish Cymru Limited,538.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cherish Cymru Limited,533.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,GJ Care & Training Limited,558.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,GJ Care & Training Limited,622.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,GJ Care & Training Limited,617.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,GJ Care & Training Limited,559.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,GJ Care & Training Limited,623.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,GJ Care & Training Limited,618.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,All Care (South Wales) Limited,730.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,All Care (South Wales) Limited,553.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,Care In Wales Limited T/A Care in the Vale,565.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,Heidi Christoforato t/a Churchfields Home Care,534.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,217909,1st Grade Care Limited,676.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,217909,GJ Care & Training Limited,699.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,217909,GJ Care & Training Limited,699.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,218321,GJ Care & Training Limited,572.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,218321,GJ Care & Training Limited,571.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,218419,All Care (South Wales) Limited,680.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,218419,Care In Wales Limited T/A Care in the Vale,672.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,218419,Care In Wales Limited T/A Care in the Vale,666.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,218419,Care In Wales Limited T/A Care in the Vale,677.98,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101007,PEAC (UK) Limited,699.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101233,Legacy Leisure Limited,697.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101241,The Training Space Limited,638.39,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,102593,Boiler Burner Maintenance Limited,"1,693.65",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cardiff Homecare Limited,590.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cardiff Homecare Limited,708.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cardiff Homecare Limited,766.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Cardiff Homecare Limited,647.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Grangelodge Residential Home Limited t/a Grangelodge,513.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,217909,Consensus Support Services Limited t/a Ty Machen,"2,163.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,27-Jul-2018,303900,M Thomas Water Services Limited,560.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,27-Jul-2018,303900,WWS 1987 Limited T/A Welsh Window Systems,730.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,27-Jul-2018,303901,SMK Building & Maintenance Limited,930.68,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,27-Jul-2018,303931,Taylor Decorating Limited,"2,530.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,27-Jul-2018,304103,AKW Medi-Care Limited,669.82,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,27-Jul-2018,304103,SMK Building & Maintenance Limited,500.85,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,27-Jul-2018,304103,SMK Building & Maintenance Limited,976.29,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,27-Jul-2018,319010,Fleetwheel Limited,"2,689.88",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,27-Jul-2018,319010,Fuchs Lubricants (UK) Plc,"1,514.70",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,27-Jul-2018,319010,Premier Diagnostics Limited,-695.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27-Jul-2018,341500,Straight Manufactoring Limited,"2,352.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365787,First Cymru Buses Limited,"3,486.16",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365789,Peyton Travel Limited,833.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365789,Peyton Travel Limited,833.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365789,Watts Coaches Limited,"5,752.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365790,Peyton Travel Limited,"1,315.44",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365790,Peyton Travel Limited,"1,534.68",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365790,Peyton Travel Limited,"1,242.36",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365790,Watts Coaches Limited,"56,006.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365794,Watts Coaches Limited,"7,277.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365795,Peyton Travel Limited,952.56,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365795,Peyton Travel Limited,"1,111.32",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365795,Peyton Travel Limited,899.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365795,Watts Coaches Limited,"5,898.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,27-Jul-2018,400043,DEF Software Limited,"3,390.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,27-Jul-2018,810000,DSG Retail Limited,581.66,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,27-Jul-2018,830000,Neath Coachbuilders Limited,"3,740.70",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,27-Jul-2018,830000,Toyota (GB) PLC,"16,807.50",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,27-Jul-2018,834254,Pinit Building & Civil Engineering Limited,"10,000.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842067,Fusion Electrical & Building Services Engineering Limited,"1,584.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842182,Warrior Doors Limited,"9,553.69",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842182,Warrior Doors Limited,"9,553.69",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842182,Warrior Doors Limited,"9,553.69",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842182,Warrior Doors Limited,"9,553.69",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Jul-2018,842182,Warrior Doors Limited,"9,553.69",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101047,Eastern Shires Purchasing Organisation,688.84,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101007,Peter Regan & Ptn t/a Sonic Alarm Systems,925.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101145,Evan Rosser,600.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27-Jul-2018,365789,Ceri Slade,"2,220.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Jul-2018,101145,Celtic Teachers Limited,625.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215486,Middlepatch Limited T/A College Fields Nursing Home,"2,535.39",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Avan Limited T/A Brightside Manor,600.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Baltimore Care Limited,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Baltimore Care Limited,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Baltimore Care Limited,526.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,506.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,645.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Duffryn Ffrwd Manor Limited,549.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Forge Care Homes Limited t/a The Forge Care Centre,671.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Glamorgan Care Limited t/a Danygraig House,666.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),561.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),653.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,June Zehetmayr t/a Tower Hill Residential Home,538.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Lakeside Homes Limited T/A Lakeside House,518.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,545.22,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,512.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,533.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,MHA Care Group t/a Morel Court,569.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,MHA Care Group t/a Morel Court,531.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,581.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,592.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,621.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,617.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,602.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,544.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,617.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,630.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,"9,739.49",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,609.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,550.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,502.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,597.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Northcote Developments Limited,518.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Northcote Developments Limited,"2,296.29",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Northcote Developments Limited,505.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Northcote Developments Limited,524.03,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Northcote Developments Limited,515.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Oakville Care Limited t/a Romilly Nursing Home,900.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,567.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,603.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,615.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,556.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,666.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,508.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,The Manor House St Hilary Limited T/A Milsom House,530.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Waverley Care Centre Limited,519.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Waverley Care Centre Limited,540.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Waverley Care Centre Limited,605.03,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Waverley Care Centre Limited,675.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Waverley Care Centre Limited,512.53,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Waverley Care Centre Limited,519.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,215489,Waverley Care Centre Limited,614.77,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,Accomplish Group Limited t/a Cedar House,"1,380.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,Amethyst Healthcare Limited t/a Hillstone House,"1,770.23",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,552.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Jul-2018,216179,Care 4 U (Neath) Limited,"1,754.28",Revenue
