Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-Mar-2019,209158,Purchase Card Direct Debit Payments,833.33,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-Mar-2019,209158,Purchase Card Direct Debit Payments,532.08,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-Mar-2019,260116,Purchase Card Direct Debit Payments,"1,000.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-Mar-2019,260116,Purchase Card Direct Debit Payments,500.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-Mar-2019,260130,Purchase Card Direct Debit Payments,"1,193.92",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,21-Mar-2019,260140,Purchase Card Direct Debit Payments,528.99,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-Mar-2019,319010,Purchase Card Direct Debit Payments,832.30,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-Mar-2019,319010,Purchase Card Direct Debit Payments,722.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-Mar-2019,319010,Purchase Card Direct Debit Payments,722.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-Mar-2019,319010,Purchase Card Direct Debit Payments,722.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-Mar-2019,319010,Purchase Card Direct Debit Payments,722.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,21-Mar-2019,319010,Purchase Card Direct Debit Payments,557.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,21-Mar-2019,341120,Purchase Card Direct Debit Payments,"1,134.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,21-Mar-2019,405100,Purchase Card Direct Debit Payments,637.56,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,21-Mar-2019,420220,Purchase Card Direct Debit Payments,725.75,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-Mar-2019,101134,New Directions (Education) Limited,508.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-Mar-2019,101261,New Directions (Education) Limited,600.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-Mar-2019,101305,Bay Resourcing Limited,784.62,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,21-Mar-2019,102636,Prospero Recruitment Limited,750.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,21-Mar-2019,103134,New Directions (Education) Limited,635.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,215489,April Complete Care Solutions Limited,584.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,216179,April Complete Care Solutions Limited,856.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,217909,April Complete Care Solutions Limited,866.90,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,21-Mar-2019,407119,Building Recruitment Company Limited,"1,138.86",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,21-Mar-2019,407119,Building Recruitment Company Limited,"1,084.47",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,21-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,21-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,21-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,256.87",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,21-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,614.07",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,216179,Leonard Cheshire Disability,"5,031.28",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,216179,Leonard Cheshire Disability,"5,031.28",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,216179,Leonard Cheshire Disability,"1,400.77",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,217909,Valebrook Care Homes Limited,"3,884.50",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,21-Mar-2019,101095,James Paget t/a Snappy Jack,582.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365789,Rhys VJ Morgan t/a Windsor Cars,720.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365789,Simon Lewis t/a Cowbridge and Vale Cars,"1,200.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365789,Simon Lewis t/a Cowbridge and Vale Cars,"1,300.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365789,Simon Lewis t/a Cowbridge and Vale Cars,500.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365790,Nigel Martlew t/a Caring Coaches,"7,144.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365790,Simon Lewis t/a Cowbridge and Vale Cars,"1,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365790,Simon Lewis t/a Cowbridge and Vale Cars,"1,200.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365790,Wayne Davies t/a Denway Travel,"1,700.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,21-Mar-2019,365795,Nigel Martlew t/a Caring Coaches,"3,056.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,21-Mar-2019,217909,Freeways Trust,"2,992.00",Revenue
NEW REGENERATION,REGENERATION & PLANNING,22-Mar-2019,359453,Foxy Deli Limited t/a Foxy's Del,500.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,22-Mar-2019,102652,The Owl Centre Limited,"1,370.20",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,22-Mar-2019,102652,The Owl Centre Limited,921.30,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,22-Mar-2019,100121,Phoenix Software Limited,"1,051.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,22-Mar-2019,101110,Evabuild Interiors Limited,"5,982.14",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,22-Mar-2019,101304,LCB Mechanical & Electrical Limited,"1,172.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,22-Mar-2019,102703,Telefonica UK Limited t/a O2,"3,020.40",Revenue
NEW REGENERATION,REGENERATION & PLANNING,22-Mar-2019,130501,Upbeat Music and Arts Service Limited,600.00,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,22-Mar-2019,212791,Castell Howell Foods Limited,531.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,213911,Telefonica UK Limited t/a O2,671.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,215007,Telefonica UK Limited t/a O2,503.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,22-Mar-2019,325790,Calibre Contracting Limited,"1,345.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,22-Mar-2019,333013,Ace Site Services (UK) Limited,980.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,22-Mar-2019,341220,Cowbridge Compost Limited,"8,020.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,22-Mar-2019,341220,Safewear Cardiff Limited,640.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,22-Mar-2019,359329,Vale People First Limited,"1,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,22-Mar-2019,403138,WPC Software Limited,"9,922.07",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,22-Mar-2019,403205,SOCOTEC UK Limited,"1,659.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA POLICY & PERFORMANCE,22-Mar-2019,407103,Muddy Faces Limited,"1,107.37",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,22-Mar-2019,407152,Karen Blake Coaching Limited,750.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,22-Mar-2019,421230,Computacenter (UK) Limited,"1,569.20",Revenue
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,22-Mar-2019,821059,Elliott Electrical Limited,"3,011.94",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,22-Mar-2019,834231,BT PLC Openreach Repayment Works,"11,699.38",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,22-Mar-2019,842147,Curtins Consulting Limited,827.50,Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,22-Mar-2019,101075,Cardiff County Council,600.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,217909,Bridgend County Borough Council,"3,073.28",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,217909,Bridgend County Borough Council,"13,516.12",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,218419,Bridgend County Borough Council,"8,296.43",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,22-Mar-2019,403107,Tameside Metropolitan Borough Council NAFN,"1,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,22-Mar-2019,323655,Worthing Borough Council,"3,049.96",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,22-Mar-2019,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,800.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,22-Mar-2019,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,"1,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,22-Mar-2019,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,750.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,22-Mar-2019,405001,Robert Picton & Ptn t/a HSR Lettings,550.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,22-Mar-2019,260150,The Fostering Network - London office,"1,282.74",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,22-Mar-2019,101013,New Directions (Education) Limited,"1,451.10",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,22-Mar-2019,103013,New Directions (Education) Limited,675.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,22-Mar-2019,103110,New Directions (Education) Limited,643.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,22-Mar-2019,303910,Hays Specialist Recruitment Limited,690.42,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,22-Mar-2019,303910,Hays Specialist Recruitment Limited,543.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,22-Mar-2019,303910,Hays Specialist Recruitment Limited,615.68,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,22-Mar-2019,303931,James Andrews Recruitment Solutions Limited,744.81,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,22-Mar-2019,323685,Hays Specialist Recruitment Limited,"1,505.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,22-Mar-2019,323685,Hays Specialist Recruitment Limited,961.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,22-Mar-2019,323686,Hays Specialist Recruitment Limited,640.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407102,Building Recruitment Company Limited,747.45,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407102,Building Recruitment Company Limited,734.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407106,Building Recruitment Company Limited,820.70,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407106,Building Recruitment Company Limited,775.80,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407106,James Andrews Recruitment Solutions Limited,777.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,216179,Leonard Cheshire Disability,-531.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,217909,Inspiration Lifestyle Services Limited T/A Ceriosen Bren Care Home,"6,022.64",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,217909,Inspiration Lifestyle Services Limited T/A Ceriosen Bren Care Home,"7,528.30",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,22-Mar-2019,217909,Senad Limited T/A Winslow Court,"32,602.44",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,22-Mar-2019,101075,Phil Williams T/A Plan-It Eco,500.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,22-Mar-2019,359329,The Parish of Penarth & Llandough,552.55,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,22-Mar-2019,359366,Cardiff Young Men's Christian Association,"1,478.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,22-Mar-2019,359373,Cardiff Young Men's Christian Association,522.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407130,Redlands Residents Association,"1,700.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407131,Compass Residents Association,"2,200.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407132,Colcot Residents Association,"2,200.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407142,Star Group,"1,800.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407144,Dinas Powys Residents Group,700.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,22-Mar-2019,407145,Longmeadow Residents Group,"1,100.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,1st Grade Care Limited,613.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,1st Grade Care Limited,621.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,All Saints DC Limited,662.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,All Saints DC Limited,558.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,All Saints DC Limited,669.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,691.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,716.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,724.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,721.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,730.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,620.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,608.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,637.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,637.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,576.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,521.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,649.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,781.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Care In Wales Limited T/A Care in the Vale,921.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,GJ Care & Training Limited,559.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,GJ Care & Training Limited,656.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,GJ Care & Training Limited,623.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,GJ Care & Training Limited,618.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Parkrow Care Limited,596.22,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Parkrow Care Limited,600.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,"2,298.64",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,535.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,663.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,715.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,540.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,816.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,994.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,667.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,217909,GJ Care & Training Limited,699.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,218321,GJ Care & Training Limited,571.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,218419,Care In Wales Limited T/A Care in the Vale,673.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,218419,Care In Wales Limited T/A Care in the Vale,725.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,218419,Care In Wales Limited T/A Care in the Vale,678.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,218419,Parkrow Care Limited,625.72,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Mar-2019,341220,Connect Recycling Limited,"2,590.28",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,25-Mar-2019,100758,Millstone Construction (Wales) Limited,"2,998.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25-Mar-2019,101006,eBuyer UK Limited,590.74,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25-Mar-2019,101055,eBuyer UK Limited,749.88,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25-Mar-2019,101095,The Consortium for Purchasing and Distribution Limited,511.93,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25-Mar-2019,101233,Burner Efficiency Services Limited,734.04,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25-Mar-2019,101233,Impact School Improvement Limited,"1,485.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,25-Mar-2019,130041,Atlantic College Enterprises Limited,659.00,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,25-Mar-2019,130041,HJ Consulting Limited,"1,800.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Mar-2019,130206,Atlantic College Enterprises Limited,543.25,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,25-Mar-2019,154401,Cypad Limited,"14,217.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,25-Mar-2019,154664,Safewear Cardiff Limited,"3,990.00",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,25-Mar-2019,215013,Action for Children Services Limited,"10,001.70",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215121,Tunstall Healthcare (UK) Limited,545.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,215489,Steve Floyd Limited,"1,100.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,217909,Everycare (Cardiff) Limited,951.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,217909,Everycare (Cardiff) Limited,670.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Mar-2019,218291,Richard Jones Carpets (Barry) Limited,608.49,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260050,Vale Solicitors Limited,500.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,Foster Care Group Wales Cyf,"19,468.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,Independent Foster Care Services Limited,"3,527.80",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,Independent Foster Care Services Limited,"3,351.10",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,Independent Foster Care Services Limited,"4,147.49",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,Independent Foster Care Services Limited,"3,162.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,TLC (Wales) Independent Fostering Limited,"4,583.66",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,The National Fostering Agency Limited,"3,166.34",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,The National Fostering Agency Limited,"3,351.10",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Mar-2019,260060,The National Fostering Agency Limited,"3,516.33",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,25-Mar-2019,303900,Edmundson Electrical Limited,713.85,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,25-Mar-2019,303900,LNC Floor Coverings Limited,"1,080.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,25-Mar-2019,303900,M Thomas Water Services Limited,"1,296.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,25-Mar-2019,303900,Vellacine Limited,675.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,25-Mar-2019,303905,OpenView Security Solutions Limited,520.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,303930,ARC Electrical Engineering Solutions Limited,990.96,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,303931,G.P.H.I.T (Integrated Services) Limited,816.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,303931,G.P.H.I.T (Integrated Services) Limited,"1,980.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,303931,KS Barry (Plumbing & Heating) Limited,"2,372.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,303950,ARC Electrical Engineering Solutions Limited,"1,856.27",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,303950,MSS Consulting Limited,"1,392.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,25-Mar-2019,304103,SMK Building & Maintenance Limited,"2,306.05",Revenue
#N/A,PUBLIC BUILDINGS,25-Mar-2019,305823,G.P.H.I.T (Integrated Services) Limited,"3,780.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,305824,KS Barry (Plumbing & Heating) Limited,"1,928.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25-Mar-2019,305830,Taylor Decorating Limited,"4,345.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,25-Mar-2019,319010,C & K Supplies (UK) Limited,"1,139.76",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,25-Mar-2019,319010,Fleetwheel Limited,819.44,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,25-Mar-2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,100.00",Revenue
