Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29-Jan-19,120080,Public Services Publishing Limited,"1,160.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,29-Jan-19,140122,Datagraphic Group Limited,661.50,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150401,Brake Bros Limited,"8,496.36",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150401,Castell Howell Foods Limited,"10,755.08",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150401,WR Bishop (Tonyrefail) Limited,"2,145.20",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150671,Brake Bros Limited,"5,170.85",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150671,Castell Howell Foods Limited,"1,338.50",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150671,Chapple & Jenkins Limited,"2,538.68",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150671,Peter's Food Service Limited,945.11,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,150671,The Real Wrap Co. Limited,"1,741.42",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,154401,ABM Catering for Leisure Limited,"1,695.47",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,154401,DairyLink UK Limited,"1,785.15",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,154401,Veolia ES (UK) Limited,"2,276.89",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,29-Jan-19,157800,Castell Howell Foods Limited,"1,703.51",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,213911,Telefonica UK Limited t/a O2,503.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,215121,Tunstall Healthcare (UK) Limited,"1,657.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,216181,Telefonica UK Limited t/a O2,503.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Everycare (Cardiff) Limited,673.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Everycare (Cardiff) Limited,673.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Everycare (Cardiff) Limited,822.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Everycare (Cardiff) Limited,527.80,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,29-Jan-19,218302,Bond Solon Training Limited,"2,000.00",Revenue
DIRECT YOS,GF YOS,29-Jan-19,221371,Red Ridge Holidays Limited,"1,800.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,239052,ABL Training and Consultancy Limited,"3,305.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29-Jan-19,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,892.85,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29-Jan-19,260140,PayPoint Payment Services Limited t/a CSGA Glamorgan,606.81,Revenue
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,29-Jan-19,301062,G.P.H.I.T (Integrated Services) Limited,540,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,29-Jan-19,325343,Conemasters Limited,800,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,29-Jan-19,325600,Calibre Contracting Limited,"1,900.47",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,29-Jan-19,325851,Glamorgan White Lining Limited,"1,052.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,29-Jan-19,333102,British Polythene Limited t/a BPI Recycled Products,"2,146.95",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,29-Jan-19,359377,Atlantic Crest Limited,"1,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,29-Jan-19,365803,CJ Contract Travel Services Limited,"12,163.94",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,29-Jan-19,365803,Orbis Education and Care Limited,"1,805.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,29-Jan-19,400063,Willis Construction Limited,"1,320.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,29-Jan-19,407151,Business Gas Limited / Electricity,503.49,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,29-Jan-19,407400,Glamorgan Gem Limited,500.00,Revenue
DIRECT POLICY,GF CORPORATE POLICY MAKING,29-Jan-19,460500,Pitney Bowes Limited,"2,090.50",Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,29-Jan-19,812318,Willis Construction Limited,"1,455.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,29-Jan-19,842145,SAM Drylining Limited,"1,209.70",Capital
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29-Jan-19,120004,Torfaen County Borough Council,"8,000.00",Revenue
NEW REGENERATION,REGENERATION & PLANNING,29-Jan-19,354037,Ewenny Community Council,742.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,29-Jan-19,359329,Barry Town Council,"5,000.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101094,Peter Regan & Ptn t/a Sonic Alarm Systems,699.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101145,Evan Rosser,"2,100.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101004,New Directions (Education) Limited,552.24,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101145,Celtic Teachers Limited,868.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101145,Celtic Teachers Limited,775,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101195,Millennium Personnel Services (Education) Limited,932,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101216,Millennium Personnel Services (Education) Limited,625.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101229,Millennium Personnel Services (Education) Limited,572.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101241,New Directions (Education) Limited,501.55,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29-Jan-19,101305,Bay Resourcing Limited,555.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,215489,April Complete Care Solutions Limited,584,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,216179,April Complete Care Solutions Limited,922.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,April Complete Care Solutions Limited,866.9,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,29-Jan-19,405306,Building Recruitment Company Limited,643.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,29-Jan-19,405306,Building Recruitment Company Limited,507.66,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,29-Jan-19,405306,Building Recruitment Company Limited,643.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,216179,Crosshands Care Limited,"4,502.04",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Crosshands Care Limited,"6,646.48",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Crosshands Care Limited,"6,781.60",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Crosshands Care Limited,"4,808.08",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Crosshands Care Limited,"3,360.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29-Jan-19,217909,Crosshands Care Limited,"4,514.72",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,29-Jan-19,102636,Simon Vaughan t/a SKV Electrical Services,900,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,29-Jan-19,365802,Rhys VJ Morgan t/a Windsor Cars,576,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,29-Jan-19,365803,Rhys VJ Morgan t/a Windsor Cars,"1,054.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,29-Jan-19,365803,Rhys VJ Morgan t/a Windsor Cars,"1,064.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,595.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,668.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,840.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,"1,005.60",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,788.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,824.46,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,973.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,523.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,799.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,546.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,876,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,668.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,735.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,903.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,693.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,742.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,"1,170.62",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,500.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,770.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,565.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,853.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,850.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,828.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,721.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,937.57,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,709.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,728.81,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,615.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,791.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,576.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,742.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,892.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,532.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,525.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,730.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,725.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,724.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,721.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,779.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,620.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,637.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,538.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,696.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,595.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,649.81,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,781.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,921.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,921.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cherish Cymru Limited,"1,688.02",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cherish Cymru Limited,562.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cherish Cymru Limited,617.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cherish Cymru Limited,603.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Cherish Cymru Limited,637.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,535.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,663.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,540.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,816.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,994.9,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,667.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,216179,Willowmere Home Care Agency Limited,655.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,216179,Willowmere Home Care Agency Limited,"2,573.76",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,764.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,850.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,769.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,673.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,725.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,677.98,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101005,EDF Energy Plc,961.35,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101005,Perform & Grow Limited,882.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101005,Upbeat Music and Arts Service Limited,550.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101005,VOG Fire & Security Limited,"1,080.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101030,Academics Limited,716.24,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101065,Richard Jones Carpets (Barry) Limited,"1,047.62",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101110,PEAC (UK) Limited,962.01,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,101308,Legacy Leisure Limited,562.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-Jan-19,102593,RAC Motoring Services PLC,"1,831.84",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-Jan-19,102801,CJ Contract Travel Services Limited,872.1,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-Jan-19,130275,Training In Mind Limited,"1,476.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,30-Jan-19,154401,ABM Catering for Leisure Limited,"2,679.38",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,30-Jan-19,154401,ABM Catering for Leisure Limited,574.75,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,30-Jan-19,212781,Castell Howell Foods Limited,612.55,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215025,Mind in the Vale of Glamorgan Limited,"13,496.43",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215025,Mind in the Vale of Glamorgan Limited,"7,260.56",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),501.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),501.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),501.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Grangelodge Residential Home Limited t/a Grangelodge,513.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Steve Floyd Limited,"1,100.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Steve Floyd Limited,"1,320.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,215489,Steve Floyd Limited,660,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Cartrefi Cymru Co-Operative Limited,"57,306.88",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Cartrefi Cymru Co-Operative Limited,"57,328.39",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Cartrefi Cymru Co-Operative Limited,"57,385.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Innovate Trust Limited,"3,194.92",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Innovate Trust Limited,"2,157.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Innovate Trust Limited,"3,174.36",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Innovate Trust Limited,"4,583.70",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217541,Innovate Trust Limited,"5,712.08",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217909,Consensus Support Services Limited t/a Ty Machen,"2,285.13",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217909,Valeplus (Cymru) & Valeplus Extra,"26,913.12",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217909,Valeplus (Cymru) & Valeplus Extra,"1,456.56",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Jan-19,217909,Valeplus (Cymru) & Valeplus Extra,"1,040.39",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-Jan-19,260060,BetterCare Keys Limited,"-10,656.87",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-Jan-19,260060,BetterCare Keys Limited,"-10,656.96",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-Jan-19,260060,Horizon Care & Education Group Limited,"-6,300.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-Jan-19,260210,NonStop Recruitment Limited,"1,332.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,303930,Burner Efficiency Services Limited,"1,305.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,303931,G.P.H.I.T (Integrated Services) Limited,700.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,303931,Hi Tech Industrial Roofing Limited,695,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,303931,Universal Hose Limited t/a Hydraquip Hose & Hydraulics,"1,827.44",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,303931,WWS 1987 Limited T/A Welsh Window Systems,624,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,303950,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,832.55,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,303950,Cardiff Lift Company Limited,"3,493.63",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,30-Jan-19,305790,G.P.H.I.T (Integrated Services) Limited,"5,124.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,30-Jan-19,319010,Civica UK Limited,"10,110.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,30-Jan-19,319010,Econ Engineering Limited,945.39,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,30-Jan-19,319010,Fuchs Lubricants (UK) Plc,"1,514.70",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-Jan-19,325343,Garth Plant Hire Limited,885,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-Jan-19,325345,BT PLC Openreach Repayment Works,"1,362.06",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-Jan-19,325353,Conemasters Limited,"4,005.00",Revenue
